,@timestamp,Room_in,Portal_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_0_color,victim_1_color,victim_2_color,victim_0_in_FOV,victim_1_in_FOV,victim_2_in_FOV,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,event_triage_victim_id,triage_in_progress,triage_result,sensor_state,player_ID
890,2020-06-22T17:15:36.960Z,220,None,2,24,25,None,Green,Green,None,True,False,False,True,False,False,24,Green,24,True,SUCCESSFUL,None,ASU_MC
891,2020-06-22T17:15:37.470Z,220,None,2,24,25,None,Green,Green,None,True,False,False,True,False,False,24,Green,24,True,SUCCESSFUL,None,ASU_MC
892,2020-06-22T17:15:37.981Z,220,None,2,24,25,None,Green,Green,None,True,False,False,True,False,False,24,Green,24,True,SUCCESSFUL,None,ASU_MC
893,2020-06-22T17:15:38.491Z,220,None,2,24,25,None,White,Green,None,True,False,False,True,False,False,24,Green,24,True,SUCCESSFUL,None,ASU_MC
894,2020-06-22T17:15:38.899Z,220,None,2,24,25,None,White,Green,None,True,False,False,True,False,False,24,Green,None,False,None,None,ASU_MC
895,2020-06-22T17:15:39.412Z,220,None,2,24,25,None,White,Green,None,True,True,False,True,True,False,25,Green,None,False,None,None,ASU_MC
896,2020-06-22T17:15:39.923Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
897,2020-06-22T17:15:40.434Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
898,2020-06-22T17:15:40.943Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
899,2020-06-22T17:15:41.454Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
900,2020-06-22T17:15:41.964Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
901,2020-06-22T17:15:42.473Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
902,2020-06-22T17:15:42.984Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
903,2020-06-22T17:15:43.403Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
904,2020-06-22T17:15:43.913Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
905,2020-06-22T17:15:44.423Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
906,2020-06-22T17:15:44.933Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
907,2020-06-22T17:15:45.443Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
908,2020-06-22T17:15:45.952Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
909,2020-06-22T17:15:46.156Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
910,2020-06-22T17:15:46.972Z,220,None,2,24,25,None,White,Green,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
911,2020-06-22T17:15:47.482Z,220,None,2,24,25,None,White,White,None,False,True,False,False,True,False,25,Green,25,True,SUCCESSFUL,None,ASU_MC
912,2020-06-22T17:15:47.993Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
913,2020-06-22T17:15:48.401Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
914,2020-06-22T17:15:48.911Z,215,17,4,19,20,24,Green,White,White,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
915,2020-06-22T17:15:49.420Z,215,17,4,19,20,24,Green,White,White,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
916,2020-06-22T17:15:49.930Z,215,17,4,19,20,24,Green,White,White,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
917,2020-06-22T17:15:50.442Z,215,17,4,19,20,24,Green,White,White,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
918,2020-06-22T17:15:50.956Z,215,17,4,19,20,24,Green,White,White,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
919,2020-06-22T17:15:51.161Z,215,17,4,19,20,24,Green,White,White,True,True,False,False,True,False,20,Gold,None,False,None,None,ASU_MC
920,2020-06-22T17:15:51.983Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
921,2020-06-22T17:15:52.496Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
922,2020-06-22T17:15:52.907Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
923,2020-06-22T17:15:53.419Z,220,None,2,24,25,None,White,White,None,True,True,False,True,True,False,24,Green,None,False,None,None,ASU_MC
924,2020-06-22T17:15:53.933Z,220,None,2,24,25,None,White,White,None,True,False,False,True,False,False,24,Green,None,False,None,None,ASU_MC
925,2020-06-22T17:15:54.446Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
926,2020-06-22T17:15:54.958Z,220,None,2,24,25,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
927,2020-06-22T17:15:55.472Z,220,None,2,24,25,None,White,White,None,True,True,False,True,False,False,24,Green,None,False,None,None,ASU_MC
928,2020-06-22T17:15:55.984Z,RH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
929,2020-06-22T17:15:56.498Z,RH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
930,2020-06-22T17:15:56.909Z,RH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
931,2020-06-22T17:15:57.421Z,RH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
932,2020-06-22T17:15:57.938Z,RH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
933,2020-06-22T17:15:58.453Z,RH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
934,2020-06-22T17:15:58.965Z,RH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
935,2020-06-22T17:15:59.481Z,RH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
936,2020-06-22T17:15:59.994Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
937,2020-06-22T17:16:00.404Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
938,2020-06-22T17:16:00.917Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
939,2020-06-22T17:16:01.124Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
940,2020-06-22T17:16:01.940Z,None,12,2,21,22,None,White,White,None,True,True,False,True,False,False,21,Gold,None,False,None,None,ASU_MC
941,2020-06-22T17:16:02.450Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
942,2020-06-22T17:16:02.961Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
943,2020-06-22T17:16:03.470Z,RH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
944,2020-06-22T17:16:03.982Z,RH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
945,2020-06-22T17:16:04.494Z,RH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
946,2020-06-22T17:16:04.902Z,216d,13,2,21,22,None,White,White,None,False,True,False,False,False,False,None,None,None,False,None,None,ASU_MC
947,2020-06-22T17:16:05.412Z,216,None,2,21,22,None,White,White,None,False,True,False,False,False,False,None,None,None,False,None,None,ASU_MC
948,2020-06-22T17:16:05.923Z,216,None,2,21,22,None,White,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
949,2020-06-22T17:16:06.228Z,216,None,2,21,22,None,White,White,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
950,2020-06-22T17:16:06.942Z,216,None,2,21,22,None,White,White,None,True,False,False,True,False,False,21,Gold,None,False,None,None,ASU_MC
951,2020-06-22T17:16:07.454Z,216,None,2,21,22,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
952,2020-06-22T17:16:07.964Z,216,None,2,21,22,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
953,2020-06-22T17:16:08.474Z,216,None,2,21,22,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
954,2020-06-22T17:16:08.984Z,209,26,2,21,22,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
955,2020-06-22T17:16:09.494Z,209,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
956,2020-06-22T17:16:09.902Z,209,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
957,2020-06-22T17:16:10.412Z,209,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
958,2020-06-22T17:16:10.922Z,209,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
959,2020-06-22T17:16:11.436Z,CH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
960,2020-06-22T17:16:11.945Z,CH1,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
961,2020-06-22T17:16:12.457Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
962,2020-06-22T17:16:12.968Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
963,2020-06-22T17:16:13.480Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
964,2020-06-22T17:16:13.991Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
965,2020-06-22T17:16:14.399Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
966,2020-06-22T17:16:14.910Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
967,2020-06-22T17:16:15.421Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
968,2020-06-22T17:16:15.933Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
969,2020-06-22T17:16:16.240Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
970,2020-06-22T17:16:16.955Z,208E,7,1,14,None,None,White,None,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
971,2020-06-22T17:16:17.464Z,208E,None,1,14,None,None,White,None,None,True,False,False,True,False,False,14,Gold,None,False,None,None,ASU_MC
972,2020-06-22T17:16:17.974Z,208E,None,1,14,None,None,White,None,None,True,False,False,True,False,False,14,Gold,None,False,None,None,ASU_MC
973,2020-06-22T17:16:18.484Z,208E,None,1,14,None,None,White,None,None,True,False,False,True,False,False,14,Gold,None,False,None,None,ASU_MC
974,2020-06-22T17:16:18.994Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
975,2020-06-22T17:16:19.403Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
976,2020-06-22T17:16:19.913Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
977,2020-06-22T17:16:20.424Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
978,2020-06-22T17:16:20.937Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
979,2020-06-22T17:16:21.448Z,210,None,2,12,13,None,Green,Green,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
980,2020-06-22T17:16:21.960Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,None,False,None,None,ASU_MC
981,2020-06-22T17:16:22.471Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,UNSUCCESSFUL,None,ASU_MC
982,2020-06-22T17:16:22.983Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
983,2020-06-22T17:16:23.496Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
984,2020-06-22T17:16:23.905Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
985,2020-06-22T17:16:24.417Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
986,2020-06-22T17:16:24.926Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
987,2020-06-22T17:16:25.437Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
988,2020-06-22T17:16:25.947Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
989,2020-06-22T17:16:26.458Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
990,2020-06-22T17:16:26.968Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
991,2020-06-22T17:16:27.478Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
992,2020-06-22T17:16:27.988Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
993,2020-06-22T17:16:28.497Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
994,2020-06-22T17:16:28.906Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
995,2020-06-22T17:16:29.416Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
996,2020-06-22T17:16:29.926Z,210,None,2,12,13,None,Green,Green,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
997,2020-06-22T17:16:30.436Z,210,None,2,12,13,None,Green,White,None,False,True,False,False,True,False,13,Green,13,True,SUCCESSFUL,None,ASU_MC
998,2020-06-22T17:16:30.946Z,210,None,2,12,13,None,Green,White,None,False,True,False,False,True,False,13,Green,None,False,None,None,ASU_MC
999,2020-06-22T17:16:31.354Z,210,None,2,12,13,None,Green,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1000,2020-06-22T17:16:31.967Z,210,8,2,12,13,None,Green,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1001,2020-06-22T17:16:32.477Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
1002,2020-06-22T17:16:32.988Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
1003,2020-06-22T17:16:33.498Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1004,2020-06-22T17:16:33.906Z,215,None,2,19,20,None,Green,White,None,True,True,False,True,False,False,19,Green,None,False,None,None,ASU_MC
1005,2020-06-22T17:16:34.416Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,None,False,None,None,ASU_MC
1006,2020-06-22T17:16:34.926Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,None,False,None,None,ASU_MC
1007,2020-06-22T17:16:35.435Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1008,2020-06-22T17:16:35.946Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1009,2020-06-22T17:16:36.455Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1010,2020-06-22T17:16:36.965Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1011,2020-06-22T17:16:37.475Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1012,2020-06-22T17:16:37.985Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1013,2020-06-22T17:16:38.494Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1014,2020-06-22T17:16:38.901Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1015,2020-06-22T17:16:39.412Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1016,2020-06-22T17:16:39.923Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1017,2020-06-22T17:16:40.433Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1018,2020-06-22T17:16:40.943Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1019,2020-06-22T17:16:41.351Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1020,2020-06-22T17:16:41.964Z,215,None,2,19,20,None,Green,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1021,2020-06-22T17:16:42.474Z,215,None,2,19,20,None,White,White,None,True,False,False,True,False,False,19,Green,19,True,SUCCESSFUL,None,ASU_MC
1022,2020-06-22T17:16:42.986Z,215,None,2,19,20,None,White,White,None,True,False,False,True,False,False,19,Green,None,False,None,None,ASU_MC
1023,2020-06-22T17:16:43.496Z,215,None,2,19,20,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1024,2020-06-22T17:16:43.904Z,215,None,2,19,20,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1025,2020-06-22T17:16:44.415Z,215,None,2,19,20,None,White,White,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1026,2020-06-22T17:16:44.925Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1027,2020-06-22T17:16:45.435Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1028,2020-06-22T17:16:45.949Z,CH4,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1029,2020-06-22T17:16:46.358Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1030,2020-06-22T17:16:46.973Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1031,2020-06-22T17:16:47.485Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1032,2020-06-22T17:16:47.996Z,CH3,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1033,2020-06-22T17:16:48.404Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1034,2020-06-22T17:16:48.917Z,211d,10,1,16,None,None,Green,None,None,True,False,False,False,False,False,None,None,None,False,None,Event:Beep,ASU_MC
1035,2020-06-22T17:16:49.428Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1036,2020-06-22T17:16:49.940Z,CH2,None,0,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1037,2020-06-22T17:16:50.451Z,211,None,1,16,None,None,Green,None,None,True,False,False,False,False,False,None,None,None,False,None,None,ASU_MC
1038,2020-06-22T17:16:50.966Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,None,False,None,None,ASU_MC
1039,2020-06-22T17:16:51.478Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,None,False,None,None,ASU_MC
1040,2020-06-22T17:16:51.989Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1041,2020-06-22T17:16:52.399Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1042,2020-06-22T17:16:52.910Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1043,2020-06-22T17:16:53.420Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1044,2020-06-22T17:16:53.930Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1045,2020-06-22T17:16:54.450Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1046,2020-06-22T17:16:54.960Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1047,2020-06-22T17:16:55.471Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1048,2020-06-22T17:16:55.997Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1049,2020-06-22T17:16:56.412Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1050,2020-06-22T17:16:56.922Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1051,2020-06-22T17:16:57.433Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1052,2020-06-22T17:16:57.943Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1053,2020-06-22T17:16:58.454Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1054,2020-06-22T17:16:58.965Z,211,None,1,16,None,None,Green,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1055,2020-06-22T17:16:59.475Z,211,None,1,16,None,None,White,None,None,True,False,False,True,False,False,16,Green,16,True,SUCCESSFUL,None,ASU_MC
1056,2020-06-22T17:16:59.986Z,211,None,1,16,None,None,White,None,None,True,False,False,True,False,False,16,Green,None,False,None,None,ASU_MC
1057,2020-06-22T17:17:00.496Z,211,None,1,16,None,None,White,None,None,True,False,False,True,False,False,16,Green,None,False,None,Event:Beep,ASU_MC
1058,2020-06-22T17:17:00.904Z,213,25,3,16,17,18,White,Green,Green,False,True,True,False,False,True,18,Green,None,False,None,None,ASU_MC
1059,2020-06-22T17:17:01.415Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1060,2020-06-22T17:17:01.926Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1061,2020-06-22T17:17:02.435Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1062,2020-06-22T17:17:02.947Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1063,2020-06-22T17:17:03.457Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1064,2020-06-22T17:17:03.968Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1065,2020-06-22T17:17:04.477Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1066,2020-06-22T17:17:04.987Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1067,2020-06-22T17:17:05.497Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1068,2020-06-22T17:17:05.906Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1069,2020-06-22T17:17:06.416Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1070,2020-06-22T17:17:06.926Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1071,2020-06-22T17:17:07.437Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1072,2020-06-22T17:17:07.947Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1073,2020-06-22T17:17:08.457Z,213,None,2,17,18,None,Green,Green,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1074,2020-06-22T17:17:08.968Z,213,None,2,17,18,None,Green,White,None,True,True,False,False,True,False,18,Green,18,True,SUCCESSFUL,None,ASU_MC
1075,2020-06-22T17:17:09.478Z,213,None,2,17,18,None,Green,White,None,True,True,False,False,True,False,18,Green,None,False,None,None,ASU_MC
